userId,movieId,rating,timestamp
9138,2316,5.0,1349061504
119592,2513,4.0,1081282686
68801,736,4.0,1196703685
23412,1261,4.5,1476885323
3512,480,3.0,845256795
87262,4006,2.5,1076871455
66214,114692,3.0,1435532355
20154,1748,4.5,1359311181
78870,896,3.0,1024078427
117210,2338,2.0,1177888593
80571,5010,3.0,1494799382
67751,39,4.0,1348076154
133047,1299,4.0,1545250007
95073,1196,4.0,854393285
37195,6436,2.5,1121348126
62699,3354,3.0,1111475746
1604,2054,1.0,1020993971
97452,152091,2.5,1466103851
97303,1270,5.0,1084646895
160747,1829,2.0,1476826232
55976,1682,4.5,1111595267
131987,122906,3.5,1520203347
29495,3435,2.5,1191303915
85185,5075,3.0,1028673599
47731,1562,3.5,1483296926
15230,91529,5.0,1485551249
21300,4019,3.5,1083088982
30643,5502,4.0,1032879594
131429,102481,2.5,1387562802
156480,185171,3.0,1531883518
30675,6709,3.5,1138325494
64361,122892,4.5,1519479116
13558,2916,5.0,1358571654
97644,6187,1.5,1355295759
150735,33660,2.0,1336072601
151695,104211,3.0,1448596201
39732,2470,3.0,1536517545
30303,2115,4.0,942168326
26783,10,3.0,830002524
65448,53996,4.0,1226437586
120221,1396,3.0,866846585
5281,60684,4.0,1237930382
90672,79132,4.5,1417587612
118971,348,3.0,1305932676
109168,122886,2.5,1533220259
130145,60487,3.0,1304033985
139366,2159,4.0,1141479958
74379,2100,4.0,947548844
25469,3671,4.0,1006552691
129379,1464,2.0,875058180
48907,1270,3.0,1019952738
67962,1515,3.0,884108223
112174,65514,3.0,1569634914
154298,6782,3.0,1153742613
66840,1476,1.0,1340491184
27140,1301,5.0,858958106
96808,59018,5.0,1330224982
95486,4558,1.5,1442595883
66152,58246,3.5,1331453594
87569,1200,5.0,1361244548
28746,2112,4.0,997900408
143743,2716,4.0,1500691357
67830,122882,4.0,1570564575
160622,5418,3.0,1043247297
26505,1222,4.0,1510182510
21041,1485,4.0,1113496601
16314,1610,3.5,1094056673
78538,3774,5.0,1554313309
39905,65193,4.0,1522911362
137841,3328,3.5,1409967648
110085,42,3.0,840453681
147571,265,3.0,841265941
104973,69526,3.5,1281850568
52422,2716,3.5,1226369451
160756,457,3.0,834575042
48500,2329,3.5,1217518559
48298,8874,5.0,1255236347
142308,597,4.0,847895928
105845,111921,3.0,1440252443
145589,50,4.5,1353972211
24133,161,3.0,860156494
98264,364,5.0,1320975642
112127,6016,4.0,1451336682
113056,434,2.0,1179225075
75079,6711,3.5,1377465968
146042,837,3.5,1363870487
137110,89745,3.5,1544461252
33903,1732,4.0,1335149451
48247,1747,4.0,1145452564
29591,65514,4.0,1498220779
109882,8042,3.0,1353885136
29089,2571,3.5,1460803005
161714,8493,3.5,1090168855
86500,7147,0.5,1545946663
56688,48385,0.5,1540601177
60446,904,4.0,1268834777
101897,5989,5.0,1452007372
136090,6283,5.0,1464646533
49981,3471,4.0,959970087
150748,142386,4.5,1470581142
124288,4993,3.0,1225256507
74727,104,1.0,1469312045
112824,31700,3.0,1557688848
115370,736,2.0,1122801523
48508,132157,0.5,1505595361
96897,3703,4.5,1064987853
27040,5618,3.0,1477151814
73223,35,2.0,1284940129
125663,648,2.0,1304427406
12798,371,3.0,1497973904
71577,3913,4.0,1036713091
93424,26116,4.0,1507966097
19463,5047,2.0,1303583851
103635,4310,4.0,994621685
108703,84152,3.0,1325106985
78695,106072,2.5,1513210412
65343,661,3.0,1200974547
57813,3301,3.0,1435067358
23117,53322,3.0,1442495828
73106,5442,2.5,1093491352
4587,1199,3.0,1225255481
101484,2615,3.0,1015541192
37337,2683,1.0,1078599979
33355,497,4.0,847502911
26821,6373,3.5,1074300331
47273,3175,4.5,1256154202
46695,3527,4.0,1545698960
48427,1687,5.0,1111585623
125945,59369,3.5,1241024172
137571,6534,0.5,1166489483
144825,40815,2.0,1433611729
103917,2599,3.0,1096920902
94464,1405,2.5,1117030982
128110,5489,4.0,1108165832
151049,2334,2.0,976737747
53911,41,4.0,954034064
122019,3298,3.0,1115846541
15044,4815,2.0,1111518776
13412,5391,3.5,1143178972
73346,91529,5.0,1490925425
112511,3809,3.0,1107654715
96957,355,1.0,1164116988
78379,1380,3.5,1236715654
129530,1061,3.5,1360300786
143805,508,4.0,1127082511
66622,318,4.0,844259575
134329,1027,3.0,1177590347
70176,3785,2.0,1432074339
60347,2411,2.0,1002152604
103089,3481,4.0,1010784053
111121,413,1.0,841686732
6362,1287,4.0,972781268
139620,33629,5.0,1333231645
103988,1221,5.0,938778476
21781,1301,3.5,1103745112
71545,1208,2.5,1091451149
73268,95595,1.0,1475287362
33528,2907,1.0,968946635
136307,543,2.5,1141747845
40621,1377,4.0,850115993
90291,3006,4.0,1158545292
143000,59985,3.5,1472407558
30843,2820,3.0,996899830
23470,3,3.0,853248936
96944,1682,4.0,1463475671
24692,72641,2.5,1430726498
107839,8873,4.0,1372351960
96361,588,2.5,1212705475
157008,485,2.0,1165423961
118943,8957,4.5,1236837879
78544,160,2.0,1347684284
51678,2167,3.0,1117168366
122460,597,3.0,1107392850
145678,953,3.0,1218723080
87275,227,4.0,846497720
82504,2692,4.0,1105689192
132736,2291,4.0,1154590753
79019,1353,3.0,884468399
77839,1280,4.0,857944618
14644,2585,4.0,946387073
121477,106920,3.5,1540905903
147898,2971,5.0,1016722649
118752,4306,5.0,1072638614
109348,110,5.0,1440904827
152928,3105,4.5,1504537718
65044,3584,2.5,1156894979
91436,106100,3.0,1456841622
29304,55190,1.5,1317665648
45278,474,3.0,901716847
34166,5664,4.0,1097162864
99929,2770,4.0,976142821
108048,798,3.0,862517563
111822,3083,5.0,1157182105
96466,70,3.0,1031642215
39938,5459,3.5,1479233478
30815,55555,4.5,1571614343
87024,69757,5.0,1258277388
161779,349,3.0,845633947
100433,3182,4.0,1105388097
51252,336,5.0,831319869
12975,1356,3.0,967514264
31694,6564,2.0,1417078207
85115,4368,0.5,1353797328
47184,1183,4.0,898431963
151214,385,2.5,1071973571
129549,1198,5.0,1071072033
140913,7303,3.5,1125221688
24810,78105,2.5,1546377220
13496,594,4.0,1140760683
121142,64957,5.0,1504883182
157676,178667,3.5,1538619698
61412,1027,1.5,1486760668
92308,4367,3.5,1459974526
3664,410,4.0,1114578014
127392,2985,3.5,1114528030
155416,109487,3.5,1508092866
110599,256,2.0,1071196984
17277,1148,5.0,1019953746
70145,4218,2.5,1087476908
148216,589,5.0,847418441
132083,58,5.0,849623190
82524,67197,0.5,1471427399
52830,1394,3.0,1185307667
38031,72011,4.5,1540166404
68217,59715,2.5,1222413306
47598,8636,4.5,1263343207
161831,53125,4.0,1185170966
122438,89745,2.5,1555053699
140110,4848,5.0,1112453847
51004,595,4.0,1047945805
87618,2193,3.0,950613309
152315,3751,4.0,1463078945
57345,3996,4.5,1532925678
61689,1994,3.0,900972488
118967,231,4.5,1158206544
76666,3978,3.0,1040227197
103859,5995,4.0,1228711515
39896,91890,2.5,1336559971
126246,2949,3.5,1226261470
46518,3089,4.5,1551656903
105728,40425,2.5,1535589359
44646,2288,3.0,1036676231
160680,231,1.0,837624884
79086,7361,4.0,1473812384
96818,1279,4.5,1114401616
148433,2329,3.0,1018061386
13403,2325,4.0,982548895
37191,6,4.0,853527337
144422,3147,4.5,1453800412
161428,705,4.0,1126821958
23666,1028,0.5,1494446783
40159,1136,3.5,1279613866
27726,109374,4.5,1541279794
12647,140247,3.0,1454898328
16687,4344,0.5,1124576558
129707,1345,1.5,1137494316
133192,5165,4.0,1154905892
128409,2987,4.5,1477357837
2353,3526,4.0,975830605
41819,1010,3.0,918673262
120007,2115,4.5,1157929370
73590,339,4.0,1225194374
156657,1,4.0,852180246
35153,316,3.0,831542014
98589,3527,2.5,1262563604
156308,539,3.5,1308770108
84752,27186,3.0,1186138437
112802,2000,5.0,1527361008
27477,45431,2.0,1210272299
160614,780,4.0,963101092
76477,736,0.5,1188587097
98312,56715,3.5,1344191146
113305,1222,4.0,1459125609
120657,47200,0.5,1458404491
6335,477,4.0,838077452
7942,2973,3.0,939581388
66958,1676,3.0,1253457061
145421,260,5.0,863361763
89591,3552,4.5,1438473255
38663,27879,4.5,1180292787
121058,105,4.0,848682329
2738,1299,4.5,1545918503
30769,5226,2.5,1136285234
54570,34405,4.0,1399792683
151371,5349,4.5,1180086542
70092,1633,3.5,1426853797
114796,44,2.0,1308516583
9315,104879,5.0,1521907669
26665,1374,4.0,980528601
109053,81834,4.0,1555888813
3831,80906,4.5,1452111426
54111,2707,2.0,1103439371
91776,1222,4.0,1558901699
13664,588,5.0,1020668224
38472,4310,2.0,1425572371
70590,454,3.5,1124989263
68704,1393,5.0,1302629861
153688,553,3.0,944960669
62187,1380,2.5,1059072508
2451,2028,4.0,953484081
577,58559,4.0,1518792805
138337,60069,4.5,1263837447
110168,153,3.0,846098599
66005,7143,4.0,1472250357
125514,135,3.0,1452481622
101227,3868,4.0,1532730630
86133,50,5.0,864818757
80789,1206,4.0,1119498266
91400,85414,3.5,1376767847
132767,2918,4.0,1496333145
14475,59256,3.0,1223131821
46886,5816,3.5,1419991024
122758,1374,3.0,938959856
47768,8917,4.0,1543545714
117240,2455,4.0,1558772969
117492,2694,3.0,974964292
101589,2858,3.0,1530641118
24694,6737,4.0,1104159480
94100,2476,3.0,1014560530
144880,904,4.0,860141304
13564,71462,4.0,1442948838
98119,119145,3.5,1504012086
140865,3275,4.0,1462523397
126170,5816,5.0,1421375075
99503,1569,3.5,1258282746
24196,317,1.5,1504363852
141771,58559,4.0,1326024167
18718,920,3.5,1104965887
103149,3897,1.0,1511309955
31087,54001,4.0,1442942888
69898,37720,4.0,1309702513
158068,3635,4.0,1115848149
65140,65,2.0,854329485
62862,2959,3.5,1458764893
156199,106782,4.0,1473940577
132372,367,2.0,1127571001
12645,34150,4.5,1365174334
150005,87192,3.0,1315417186
71647,2710,4.0,962738658
148944,8644,4.0,1173920667
151789,32,5.0,1264761955
80317,2334,4.0,1120537927
92794,76251,4.0,1321130860
37940,2762,5.0,1225466796
39208,3697,3.0,963507037
67004,6377,2.5,1156310105
99123,1732,3.5,1155637038
35634,62155,5.0,1337265018
63931,3791,3.0,1425793796
78395,163,3.0,1015294671
88600,6874,3.0,1436660165
109454,70286,3.0,1294534104
12753,1385,3.5,1338316391
139623,5055,4.0,1084781435
60798,593,5.0,843041745
38890,193,1.0,835257815
47018,3114,4.0,978985082
72009,1409,3.0,1006892528
136211,5945,4.0,1376253661
103678,846,4.0,955820835
36876,4306,2.5,1485214312
8351,1429,4.0,866283379
100630,3528,4.0,970022836
132199,4310,3.5,1445656278
23523,5010,2.5,1195515840
9631,3267,3.5,1065640709
141691,7153,2.0,1498844328
84232,4306,4.0,1418104092
82847,377,4.0,837411065
1538,903,3.5,1164533538
57561,908,4.5,1226947402
50395,3788,4.0,1335115633
162291,2761,5.0,1040071444
24416,56782,4.0,1527991993
47860,6595,4.0,1476652727
18871,428,4.0,1007190048
84643,8961,3.5,1115787524
111038,60040,3.5,1447161898
127902,1210,2.0,1248587608
106495,277,4.0,837901477
162516,5193,3.0,1063829241
88963,32029,4.5,1129818668
15987,33836,1.5,1149793683
94034,899,5.0,1369482065
74196,44191,4.0,1491467412
35354,3978,3.0,1460568035
139325,1193,4.5,1367451177
149220,800,4.0,1045776132
134163,3249,4.0,965362882
47594,2161,4.0,1089796825
11632,2628,2.5,1076862292
108989,3328,4.0,1286186677
8979,1214,4.5,1453509058
159237,46530,4.5,1157502046
108580,2890,2.5,1143747116
7999,1963,4.0,1068080488
66760,46,3.0,836511278
45369,4034,3.0,1352684104
72458,62,4.5,1171786752
47000,1372,4.0,961587159
126100,1396,4.0,1513818064
68337,3481,5.0,976659619
51374,6874,5.0,1442006251
15432,25743,2.5,1405036121
91933,97950,4.5,1470362513
6311,2628,4.0,940345506
151280,3467,4.0,1036299573
6942,54001,5.0,1471617011
18886,7034,2.5,1074267911
65406,2716,4.0,1471531906
124044,81158,4.5,1315755329
74892,2023,4.0,942168856
18236,4231,3.5,1083988633
60701,74275,2.5,1427060644
80635,4887,3.0,1227004556
157103,1580,4.0,1031102907
97102,3173,4.0,947364400
41268,3755,2.0,1001374374
74150,44665,4.0,1264373917
77619,160438,3.0,1491163762
106274,2915,5.0,955303099
117292,2761,5.0,1530192347
28380,836,4.0,1038677715
142067,356,4.0,842194872
33188,54997,4.0,1219634388
117009,101360,3.0,1368839823
26033,4226,4.5,1161416459
119427,8641,4.0,1113111583
45491,71530,3.5,1258670379
71985,74727,5.0,1503674253
99408,377,4.5,1154159195
30108,3735,5.0,962557256
68085,1625,4.5,1136903980
155266,2716,4.0,1003027757
138219,27822,0.5,1167234504
112341,192339,4.0,1556364233
30637,2571,5.0,1457239894
94876,382,4.0,848765061
101662,608,4.0,991872798
160672,663,5.0,845338730
89273,4370,3.0,1107295261
132941,3052,4.0,1042951679
21913,5177,4.0,1166652664
20926,1223,4.0,956694982
143680,5872,4.0,1464002082
39261,541,4.0,1229049399
156287,380,3.0,841437900
159045,32,0.5,1254167401
141724,858,3.0,978040784
82931,5991,4.0,1489679096
11312,3450,2.5,1328672271
41194,6373,4.5,1516436162
41939,166635,3.5,1487711011
92897,50,4.0,1160448295
41088,736,3.0,900843258
118287,252,3.0,929266651
55034,139385,4.0,1457453104
65868,185,4.0,1467301327
47885,4349,5.0,1045650053
135313,1590,1.0,974622541
52572,543,5.0,839230177
106270,33493,3.0,1446861071
36848,83134,3.5,1455056412
20247,380,3.0,831683274
128957,7022,3.5,1182028346
156254,85414,1.0,1561732413
7002,1206,2.0,988153753
70092,6471,4.0,1080966774
90327,2159,2.0,945957192
122598,428,4.0,905462154
64116,457,2.0,949793624
54975,266,3.0,1181148697
46108,1732,3.0,941325350
30340,592,3.0,833990816
112026,3673,4.0,1298759007
65554,52328,3.0,1533172985
66114,74458,3.0,1548568644
4886,81845,3.5,1463217331
28886,5630,3.0,1049731004
56678,4226,4.0,1513677709
62305,1391,4.0,859596629
78009,2683,3.0,965304069
3211,1374,4.0,1421773254
96549,1198,4.0,1420846094
64236,5329,3.0,1036473166
131244,1291,4.0,1327952520
51389,4226,4.5,1439792402
46342,5611,2.0,1548105445
137476,3275,4.5,1519414529
47336,2076,4.0,1548792330
67773,3793,4.0,1103987731
86593,1598,1.0,956584140
156063,3949,4.5,1555710483
16886,2778,3.0,954815611
39726,6722,4.0,1063768246
47553,1296,2.0,1078078549
32882,2692,5.0,1188675386
23626,2985,3.5,1284090595
85927,168328,4.0,1514842141
122279,71535,4.0,1500847208
123134,87660,4.0,1509808998
93553,2617,4.0,1207516064
113989,78499,4.0,1530826376
92382,588,4.0,1269998819
159657,91529,3.0,1473739651
10621,1907,2.5,1060794783
30488,4757,4.0,1015110025
45905,122918,5.0,1535580366
8051,42011,4.5,1306458163
101493,344,2.5,1554575324
80455,562,3.0,940960374
82094,33794,2.5,1188918884
91297,186,4.0,848592641
132753,48516,5.0,1285085914
114465,1682,3.5,1122801552
158028,118997,2.5,1430145433
135507,5989,3.5,1533766503
156060,434,3.0,841002123
8254,1527,5.0,963765555
69652,1429,2.5,1329078362
116429,4848,4.5,1473816302
81388,140,3.0,855147430
64415,987,3.0,973309640
5182,4422,2.5,1218288922
83400,3578,3.5,1285228154
5675,788,3.0,857375620
93437,587,5.0,848985702
112598,923,4.0,1157317561
16607,48738,4.5,1275487096
63967,49272,5.0,1441274127
143579,5618,4.0,1462253290
15476,144620,4.0,1465520126
115232,648,5.0,1290714791
6385,3996,4.0,1046361492
79175,122884,1.5,1498383878
153045,316,3.0,839930058
150579,474,4.0,864577098
60987,3755,3.5,1158942270
162294,588,4.0,1490956676
153924,2085,3.0,901555695
157876,5453,3.0,1240026980
155684,45720,1.5,1547303796
132438,6016,5.0,1327096141
142520,1429,4.0,884103736
40098,1912,4.0,1043790634
2469,2542,4.5,1081744076
42913,2352,2.0,1269902334
11733,3948,2.5,1549746044
28886,586,3.0,1049744187
99918,1610,4.5,1059422226
99380,158238,2.5,1500808208
60624,179135,4.5,1531412670
98043,3897,3.5,1073977320
106113,80463,1.0,1450133420
128669,70742,2.5,1318009037
11258,30894,2.5,1463307079
36889,3275,4.0,1059501025
80438,111,3.5,1447102164
68636,6367,0.5,1053385474
95821,1148,5.0,1135928386
2848,2396,4.0,994905435
90591,1722,2.0,1064181402
105728,25966,3.0,1465802593
18918,104243,5.0,1452338704
23475,57669,4.5,1539277822
6829,5881,4.0,1137224944
46645,68157,4.5,1447364156
72632,47,4.0,830175164
55996,6787,4.5,1399820956
146715,306,3.0,953774042
23759,736,3.0,1514091056
27196,92259,4.0,1479145594
74166,3683,2.5,1210201517
110050,2324,4.5,1111527012
137110,107406,3.0,1564343163
159477,2710,4.0,945149627
43376,6155,3.5,1494538089
147993,4308,4.0,1289546881
89841,1931,4.0,951495424
17836,1717,3.0,1029878693
37436,1620,3.0,1174952060
128779,40278,3.5,1231017335
141224,3793,3.0,1132060341
156391,2639,3.0,1005461000
40092,1721,5.0,1522524791
43967,27821,3.5,1168803525
12338,3175,4.0,1006619455
133681,3794,2.5,1483480985
142179,60069,4.0,1442528944
94303,105,3.5,1096979846
109984,1201,5.0,1433594149
134147,1907,5.0,979269136
70022,1552,2.0,1013405942
122841,1215,5.0,980874353
137768,2003,2.0,1154628400
38716,4993,5.0,1555702850
121419,4519,3.0,1487434239
33610,112183,4.0,1505766172
63588,3703,4.0,974798434
124278,2150,5.0,1043446884
37781,8738,1.0,1112589414
79201,5292,3.0,1390839432
66676,1032,5.0,1265819493
97594,94959,4.0,1572652696
15732,4018,3.0,1522809925
51238,6318,4.0,1055278629
121438,5265,3.0,1557752522
44663,527,5.0,976225774
104821,1013,3.0,1375554500
63882,37386,3.5,1381102192
83656,3793,0.5,1418586697
53849,197203,2.5,1555252249
47558,3318,3.0,975174166
155727,4232,2.0,1021787317
61865,42730,5.0,1234646775
125655,7728,4.0,1144843435
31627,113453,5.0,1542758743
96408,3108,4.0,1236898084
155970,6662,3.0,1064482389
49909,8373,3.0,1113695318
46806,2186,4.0,942346450
56330,1073,4.0,1006028294
119285,1573,4.0,1086836468
69840,1213,4.0,1092377261
108562,1221,5.0,949876797
143405,4370,3.5,1065670555
138219,45662,3.5,1167158402
112361,594,3.5,1150058394
10302,31658,4.5,1126176434
114572,1390,3.0,855100694
84452,8910,3.5,1125976279
144248,5618,4.5,1554841213
69571,7163,2.5,1489881264
123312,587,2.5,1121673551
14440,84944,4.0,1495564491
40135,316,2.0,920210846
130574,92420,4.0,1342391692
140753,527,4.0,1242488838
141503,2600,3.5,1361427150
145713,53322,3.0,1496602308
89045,106489,2.0,1415394200
95584,1682,3.0,1212920557
35217,32,4.5,1430259226
112371,4855,4.0,1006149232
93041,1957,5.0,945150004
21673,2459,5.0,1276965303
145948,2401,3.5,1253866984
79381,7167,3.0,1442182410
129443,3701,4.0,1426092372
22534,5995,2.5,1138044972
119996,2289,2.5,1112483571
141299,7153,4.5,1573511115
76686,353,4.0,1049835545
50865,74458,4.0,1281574129
85616,1690,0.5,1238095048
158049,2013,4.0,950031795
142834,588,4.0,1501441264
135328,122,3.0,833884422
53790,91529,3.5,1556367804
90653,168366,3.0,1517712593
43351,36,3.0,856369063
31047,1321,3.5,1497120178
94496,1663,5.0,976667686
71443,1265,5.0,1145740447
65185,931,3.5,1399751114
128602,6793,3.5,1216659329
78069,4018,3.5,1227466297
12991,2882,4.0,981396400
4741,5011,3.5,1283836894
108830,1042,3.0,857801540
136604,3793,4.0,1260067577
136901,4833,2.5,1509673487
60399,1285,3.5,1558828772
39847,2628,4.0,996077482
122613,2571,5.0,1010462275
49403,6887,0.5,1069349159
146106,79091,3.0,1455561121
1866,784,2.0,1423771598
15247,106491,3.0,1433850146
18628,2150,4.0,916756813
99609,3147,4.0,1325246328
74227,1204,5.0,945888912
24400,7438,3.0,1180053764
33534,32587,4.0,1565334842
42202,85131,2.0,1522893586
1699,2427,4.0,1439792417
26346,1292,5.0,946274743
121002,8972,3.5,1137189592
41305,91529,4.0,1344408288
81788,5989,5.0,1541870579
116519,45722,4.5,1154192908
4255,138036,4.5,1546150955
93186,5363,4.0,1039625541
102928,7438,3.5,1537294849
33903,3409,3.0,1335148684
61812,3224,4.5,1524864861
160904,898,2.5,1117416828
148845,1517,2.5,1159514413
128833,2797,3.0,947178261
23297,648,1.0,985222069
129647,7160,2.5,1417373433
52665,3300,4.0,1043510850
123266,1006,4.0,927660910
93415,296,5.0,1471660160
28677,1235,5.0,968034180
9649,54286,4.0,1218717539
34024,142204,3.5,1476227080
159972,2433,3.0,979840836
133571,4787,4.0,1001932560
126392,1219,5.0,943006406
19042,1748,3.5,1120448108
117118,3015,3.5,1053822490
9812,6365,3.5,1117134133
120292,1876,2.5,1136384074
155275,47518,3.0,1247606882
114464,1485,4.0,1130563206
81896,7045,3.0,1141658118
155378,1266,4.5,1563761193
34187,1377,2.5,1501192051
128025,1,4.5,1332051463
79670,674,4.0,1009840999
6000,39,2.0,1122495657
11266,520,2.5,1148229774
61880,40339,3.0,1513281784
61514,5428,5.0,1049478621
10221,587,4.0,845468930
113005,2100,1.5,1195419634
42305,597,2.0,1514662597
140463,1381,0.5,1385259187
76300,176,5.0,836314852
124480,586,4.5,1282304828
143734,2115,4.5,1443512685
119194,81847,4.0,1481836888
131474,2797,3.0,1103584040
69424,26005,4.5,1172179869
145620,353,3.0,920371912
17753,3000,5.0,1488553525
15224,1214,4.0,1152651565
23666,112623,2.0,1494445741
67897,1244,5.0,1409980304
111526,44665,3.5,1548972537
74252,1265,5.0,1280026801
152665,58094,4.0,1545855387
40440,2792,1.0,938841453
94679,778,4.0,1460811331
77553,344,3.0,830942631
34370,3022,5.0,945589161
75948,87485,5.0,1554669982
43147,2003,5.0,1546291427
155771,177615,4.0,1524370380
114246,1088,4.5,1098071994
139795,188623,3.5,1565903823
122997,466,5.0,974701904
11021,4235,4.0,1293938191
151009,103042,3.5,1528344505
40888,168,5.0,1479787870
1866,90531,4.0,1425323990
50721,4963,3.5,1176478140
11218,37741,3.5,1143464899
68311,5445,5.0,1553619519
102537,316,3.0,847811801
19463,174479,4.0,1538328490
62770,4306,5.0,1196015761
94786,58559,4.0,1442187240
98200,480,3.0,1226505770
38712,4219,5.0,1122982156
129488,68954,3.5,1479986158
144445,2985,3.5,1292699847
156563,2407,3.5,1259104033
71005,4361,4.5,1373761414
77576,2706,4.0,992878522
95204,2858,4.0,1486353214
19507,180031,2.5,1551570274
153382,231,3.0,1561021031
78473,1759,2.5,1201138535
101491,55247,5.0,1420009437
51241,2991,4.0,965840089
137898,144,3.0,965284102
15077,2997,2.5,1111753544
75785,74458,4.0,1523571490
73717,3264,4.0,1059531714
61677,3510,4.0,1434569812
152360,2908,5.0,1138293939
123026,151,3.5,1281902183
122512,38038,4.5,1461540905
112722,206,3.0,1110924627
140196,1282,4.5,1281938614
48928,1836,2.0,975381410
89976,2333,3.5,1515649771
18834,34,3.0,835736896
120791,293,5.0,1213470864
121710,3273,2.0,978636371
43828,110,4.5,1305493890
23905,3033,3.0,962334078
96077,3480,2.0,1049078389
114033,3861,3.0,1433890025
94787,6952,4.5,1130269540
91897,3408,3.0,974790895
75255,3948,4.0,1192483843
127574,1189,3.0,953675343
66801,333,3.0,831630566
14934,4,3.0,842991408
157490,80219,5.0,1284472630
41684,671,3.0,861363901
22730,84152,4.0,1522609623
148095,1777,2.5,1117818132
87705,2006,3.5,1112373528
50960,134130,3.5,1548629429
14788,1299,5.0,939416342
76330,115569,4.0,1477632012
2669,80094,3.0,1466965145
135747,4816,3.5,1437269814
47160,80549,2.5,1449545655
61624,742,2.0,1286922650
77875,2881,3.0,951015190
37863,2959,4.0,1501360328
